"SURVEY_YEAR","NUM_MALE_LE30","CV_NUM_MALE_LE30","CI_NUM_MALE_LE30","NUM_MALE_LE40","CV_NUM_MALE_LE40","CI_NUM_MALE_LE40","NUM_MALE_LE50","CV_NUM_MALE_LE50","CI_NUM_MALE_LE50","NUM_MALE_LE60","CV_NUM_MALE_LE60","CI_NUM_MALE_LE60","NUM_MALE_30TO35","CV_NUM_MALE_30TO35","CI_NUM_MALE_30TO35","NUM_MALE_35TO40","CV_NUM_MALE_35TO40","CI_NUM_MALE_35TO40","NUM_MALE_30TO40","CV_NUM_MALE_30TO40","CI_NUM_MALE_30TO40","NUM_MALE_40TO45","CV_NUM_MALE_40TO45","CI_NUM_MALE_40TO45","NUM_MALE_45TO50","CV_NUM_MALE_45TO50","CI_NUM_MALE_45TO50","NUM_MALE_40TO50","CV_NUM_MALE_40TO50","CI_NUM_MALE_40TO50","NUM_MALE_50TO60","CV_NUM_MALE_50TO60","CI_NUM_MALE_50TO60","NUM_MALE_30TO50","CV_NUM_MALE_30TO50","CI_NUM_MALE_30TO50","NUM_MALE_30TO60","CV_NUM_MALE_30TO60","CI_NUM_MALE_30TO60","NUM_MALE_LE103","CV_NUM_MALE_LE103","CI_NUM_MALE_LE103","NUM_FEMALE_LE30","CV_NUM_FEMALE_LE30","CI_NUM_FEMALE_LE30","NUM_FEMALE_LE40","CV_NUM_FEMALE_LE40","CI_NUM_FEMALE_LE40","NUM_FEMALE_LE50","CV_NUM_FEMALE_LE50","CI_NUM_FEMALE_LE50","NUM_FEMALE_LE60","CV_NUM_FEMALE_LE60","CI_NUM_FEMALE_LE60","NUM_FEMALE_30TO35","CV_NUM_FEMALE_30TO35","CI_NUM_FEMALE_30TO35","NUM_FEMALE_35TO40","CV_NUM_FEMALE_35TO40","CI_NUM_FEMALE_35TO40","NUM_FEMALE_30TO40","CV_NUM_FEMALE_30TO40","CI_NUM_FEMALE_30TO40","NUM_FEMALE_40TO45","CV_NUM_FEMALE_40TO45","CI_NUM_FEMALE_40TO45","NUM_FEMALE_45TO50","CV_NUM_FEMALE_45TO50","CI_NUM_FEMALE_45TO50","NUM_FEMALE_40TO50","CV_NUM_FEMALE_40TO50","CI_NUM_FEMALE_40TO50","NUM_FEMALE_50TO60","CV_NUM_FEMALE_50TO60","CI_NUM_FEMALE_50TO60","NUM_FEMALE_30TO50","CV_NUM_FEMALE_30TO50","CI_NUM_FEMALE_30TO50","NUM_FEMALE_30TO60","CV_NUM_FEMALE_30TO60","CI_NUM_FEMALE_30TO60","NUM_FEMALE_IMMATURE","CV_NUM_FEMALE_IMMATURE","CI_NUM_FEMALE_IMMATURE"
1975,4673841.71185573695122890400539023450016,0.6029962688264177791259017515515438525968,5523885.86213520178201795424977655016897,5896931.6888308448889942591176824343439,0.5493341332071826828854418181710022352612,6349196.28141708577412110090285142683763,8520832.716606946878272798605605604763,0.5222302634357009896932212367168874457923,8721679.95999896374366677821772473120829,9323237.75345796816062309091010702379576,0.4766315187559388376300774438271055108749,8709747.98150062210282699237038576936199,624109.4725138180716801770137525399631209,0.5215749111609733889430694800807519366184,638018.8916549885827828493994072493875923,598980.5044612898660851780985396598806652,0.5412101641655051981502985641617725010187,635381.7008168063420228765442028846344107,1223089.97697510793776535511229219984379,0.4828480621365862068186472310266240660462,1157510.58539418091266575960266528810394,490181.0900562757783706307583682418922437,0.4934674764282266146756609132262285602654,474101.3139856990823672170115975081226638,2133719.93771982621090790872955492852683,0.7956811683233692554610261159373630506488,3327611.11492276488759505169363879692736,2623901.02777610198927853948792317041908,0.6572508286195508867733536745619601400127,3380139.8044542071096747319873524820728,802405.0368510212823502923045014190327414,0.3402124619906095278053863313840777864564,535056.8584774733623710283349516590423792,3846991.00475120992704389460021537026287,0.4899025776622878177543778972610273974353,3693915.58656365443858500532910170614857,4649396.0416022312093941869047167892956,0.4092475132764913324447260437690038161046,3729397.38579601971403072255008714478229,34107492.61991604873418251028056251695504,0.1947508904849319728850347556128669226465,13019230.5374763159691020165769630218682,296199.4868391481502444500361458486903544,1,580550.9942047303744791220708458634330946,917850.214114778086255172517532470509306,0.5588324497651481230506656838183487924334,1005331.98799560526026596731518594128335,1446954.11996794286244565682765874699677,0.4366165449808177058789146712155973446847,1238257.65286807913474500367012892311774,2533874.03170231703278538099357669799214,0.3514117653897502651454000471411840393647,1745248.96764128030721212312012532414486,262991.179950250919969645211751723498485,0.6530095939996861933399326754596735364859,336602.09674383105952484643180146347502,358659.5473253790160410772696348983204668,0.6271661844838726985252441952192713051848,440880.7140565510166462485485220102254758,621650.7272756299360107224813866218189516,0.5099327286921760433998081008514706627945,621320.1012401499350625168226477326540634,324445.3560422552256877904799285066972915,0.5237509410006093125968345342893164704404,333059.9786396014417627945494239529975703,204658.5498109095505026938301977697901742,0.6660731669330912050664691613023644737905,267182.4340884731842858401848730083779404,529103.9058531647761904843101262764874657,0.5224662177738656412700319540467363570361,541820.2763409456833310466845359396498964,1086919.91173437417033972416591795099537,0.5402532559193872918998775932471803753192,1150935.56162669304234794215379612954875,1150754.63312879471220120679151289830642,0.41276248059694398861734260060090894397,930977.1403801883498601378959128977222317,2237674.54486316888254093095743084930179,0.3501911395863715880930658064413093350421,1535883.04582253503380109236938165639974,4711275.97985085926416225355101120361381,0.4282451690352594766914376343642206157742,3954459.10959145833411072812746469445354
1976,11224779.83009547239400982989098827797553,0.5018907149621807621027971789662085474425,11041881.03747057777713433138939618306864,25391430.84168681991686400825256369561028,0.3755641387837821525229214920393371910073,18690777.27883030760519401150173429391451,52744415.27551727588726021441854192021703,0.503480017298569239347209276968053543153,52049287.86602790108442652378664520718681,59896923.98021043821342881276032941042202,0.5284826330215691058474717177652674996594,62042788.82611057573379224965410069610719,10263366.98582489672280350371362118203043,0.3752678518018258626901520929684699758498,7548962.89480760750423705117831418547547,3903284.02576645080005067464795423560427,0.3222310309622374931713682898291780578956,2465208.10209186618499465778419118717656,14166651.0115913475228541783615754176347,0.3385332381923680408501406148828484506928,9399929.19293860240799708464832478043082,10810148.66617498126146421053487794915478,0.6748547875674358147505662111076096193048,14298749.94010047653580432965838356858654,16542835.76765547470893199563110027545201,0.7873806415532890056110154093840405576303,25529996.9341006372348871750178039015741,27352984.43383045597039620616597822460684,0.7411875034940452003519657629236170296396,39736432.88141965911933533380304985175033,7152508.70469316232616859834178749020495,0.7480000008496403843752103811952291573118,10486149.97368758950355023031172566477793,41519635.44542180349325038452755364224145,0.5611008265937319788975696968512032483837,45661535.46586131086219334478281619837603,48672144.15011496581941898286934113244649,0.58691257069722647215421060470542179132,55989934.75920029757530628755652735280066,87781203.67044086658865492355309712567148,0.4591065624003580384991995701273475462893,78989816.25458352369273236754419485027098,12085266.63949721048641117395053657976464,0.5295325614769980684910431284685619857971,12543102.71150112211231095640003461359976,29494998.86419603251086983249724336959867,0.4028702483158046484801690420268617573189,23290008.73232634210554118641383100421809,57902264.25885530444956045005788698038154,0.4930016990155283512846105482021687475126,55949992.72666506447322757708540214421799,71959198.40668870158657694911367693937615,0.5384762665644856929198835988976986541482,75946708.185893366081403082183318061023,11745525.49242240203170453158455605291964,0.4090893188086492985057743014752368198381,9417739.28457962290759773631938386457132,5664206.73227641999275412696215073691426,0.3288110246215117999144827943110885018841,3650409.09384343466706735541056100326082,17409732.22469882202445865854670678983399,0.3724848540897865394236945391182939833789,12710328.67222002322802265359671642193596,7615504.11136474601932763534985523220286,0.5656734857761808343050146999418035070778,8443461.96297232335054238602054738521315,20791761.28329452591936298221078837857997,0.7357094524939234722951744718828870733592,29981522.80782926383994662002362899986781,28407265.39465927193869061756064361078292,0.6873654511359332207083941427417305931176,38271298.67533478286720437881708096917483,14056934.14783339713701649905578995899435,0.7640277678786798806419184613837645286166,21050180.51956601730278379338361589343408,45816997.61935809396314927610735040061691,0.5387126957175370274028568995557741023089,48377108.66252841548072793622665967487223,59873931.76719149110016577516314035961143,0.5881299503281086908351111065485884508247,69018758.93172632531016182923293220182723,76215587.9580234467299581473038504934902,0.5241304038849430537049748861241241201021,78295937.52158377347641013726553126207921
1977,1802561.94020876726025879522031185450431,0.5232986730653759091020848249174531040638,1848825.41200161885659394884149790715486,10824013.72080696830464163074147021897083,0.5359103853118410336277811499068181981718,11369374.67292710038218120701581795458825,56564057.30053546801743942812669557966322,0.5083474173942281833265526649540366044098,56358217.19429003313205231794055717152873,100634556.325311178514232353287671580413,0.4629807654976236384599968305984892646083,91320053.2890923330353602029948279891851,7364870.43510506732311588077647840993236,0.7343976405077620271883468984282404947294,10601137.20156561082704194779962349044125,1656581.34549313372126695474467995453422,0.4245572789255955640301822967006389646863,1378494.78998847485986002064809316224423,9021451.78059820104438283552115836446656,0.6133589685540478092506531807292868059843,10845441.1836552695966584309165619276191,9250006.26333603371451727143044879954278,0.4602754165799571886643643476834264118136,8344798.95299944394296911705892891210672,36490037.31639246599828052595477656114968,0.5433860045749111872443688686231486648041,38863224.14492207628251328269149099159929,45740043.57972849971279779738522536069246,0.5179730063809808127320209049385553918365,46436531.45457853924952161965277524098117,44070499.02477571049679292516097600074964,0.5584193268284293393452844907994373034725,48235244.06088007973906426636163708927948,54761495.36032670075718063290638372515891,0.5232790959528482345048475254291612581505,56164869.73894858413699254478994362306196,98831994.38510241125397355806735972590875,0.4708362141563706055552347182833222299645,91206016.86465838040955097129691422457313,168995368.619367276947007190337958486376,0.4520169450749564286419723665145331639157,149721989.700079405148701211524717885359,1840619.30364177292776772925690902302267,0.5722458732025307007437131994890187904311,2064442.12926600387754688036854404842831,26634292.14002444891650685896543177068681,0.7930771140790454922501095671684672928076,41401173.19005963735540688107404270960104,81792747.70497681645158846366984912753524,0.712647473743950871409485864917584681808,114247214.244155004847890023358701955141,180607090.988078510881833793546088833916,0.6406539672436084790336108715801735565496,226785032.73352613822669291544107109866,17719254.57006301606572277104630331018885,0.8906055884260919151597028767981524833844,30930499.59997167384104480880598518913904,7074418.26631965992301635866221943747527,0.7488216602817602760450874592226979389977,10383056.15815767576041982792648789653619,24793672.83638267598873912970852274766418,0.8488563137422799768700292085377486604253,41250680.82692683909292034549994770494831,16738829.77657390060433846009822767909181,0.6403062034540105210408804220351510472643,21007234.02722191584774695927890869163063,38419625.78837846693074314460618967775665,0.6989660596634893749386044467567777938628,52633868.32405540992026937051330206533826,55158455.56495236753508160470441735684849,0.6796617695792861522673733060767270598929,73478623.29241046201737319438835794889737,98814343.28310169443024532987623970638034,0.6022017517678148419024627289123933593929,116632094.424745294986639341107503598214,79952128.40133504352382073441294010451257,0.7285963832442389301543607458377984485966,114175549.908347746478342645885294091369,178766471.684436737954066064289179810893,0.6472329804120621468911542105466965644329,226778970.281490351058192625275203812136,260066048.01633010700758692462806269229,0.627801262684440884327534636485121976689,320008794.918968768404611469333612574857
1978,1004953.9722911107729839099615116218809,0.3909854146658166242356903405778400985389,770127.7973295470894586542747972214039637,10420632.56798067845015761616697474769521,0.3142846282877343278938819312961154743075,6419087.48097569725430194391825712605633,46616641.89284786297877184383368788176161,0.2792651383093428251105617018727829306497,25516069.7736175962014225518408831298352,71350683.43107131187317122523692657695351,0.2287853425377796737298941857997557087942,31995021.47620136830774692757606837506308,4287710.78213397607484047100269360164287,0.3481394757261216358273863820127420570475,2925733.91216442829977331989093109341177,5127967.81355559160233323520276952417145,0.3573830740307089369272175548954472786136,3591991.84544850004828816638184282456308,9415678.5956895676771737062054631258143,0.3217814169937401104343271253125577364738,5938389.18493809141932359568742509931538,14610263.6693308020124465110163666022767,0.3343589306540820064303460054658863573863,9574741.38862119745038205505001233842988,21585745.65553638251616771665034653178987,0.2924773003903807616211614741756649454204,12374147.60783955523695922472794272113059,36196009.32486718452861422766671313406646,0.2982871025451716925978520058668430308692,21161733.38061679140665550092169306020822,24734041.53822344889439938140323869519173,0.242494051050627807685119301776032804317,11755801.54565827929717992048643964646248,45611687.92055675220578793387217625988076,0.2821569396246612640005707465828639584098,25224522.37856766909532948660681335881237,70345729.45878020110018731527541495507255,0.2296034262849108885849315454744966303198,31657176.19616475551398334955936674207061,147665232.112242031621930497194049638622,0.2085732622223811607934809595603867289134,60366077.58981185533391066048803019343113,1385669.36001895737479323130040396862215,0.3148679340108282839021132084472061535849,855153.5832781004320935082813594264632425,11741365.97167729338824232142676745231754,0.3243682800242796939545103265846520901136,7464712.30332239552184753052339671327094,71485949.087863148458140006382248856342,0.3870730199197159858425865567770401811438,54233753.10272186033267793027966172485462,101786099.767317102524170188987140102009,0.3503179251720138348193583109810683148769,69888690.75240272995010068197943219902911,3345968.95362628700839681829070799829126,0.3297758690034560827012531143397524834112,2162702.84590775915191977653252389352632,7009727.65803204900505227183565548540411,0.4201896135620952063321351162540164727909,5773012.9213758739615149540762785460683,10355696.61165833601344909012636348369541,0.348842662204896006767130228576629251428,7080517.19899434550278777509555616169554,18833728.40249909404021905762061239536284,0.3688035326979900118404097048641716036648,13614053.31468363012620498974974217802028,40910854.7136867610296786273348690086614,0.4757174983648831689826752365315737440665,38145538.54231393906790562649307602375762,59744583.11618585506989768495548140402446,0.4215163902143796766002115933063275734019,49359309.17959536774617015623325346165114,30300150.67945395406603018260489124566686,0.3181409647378816112362792518205109975863,18893849.57097473349070273072809047901718,70100279.72784419108334677508184488771982,0.3923626676770741787659187845178419763262,53909276.20749509779174526676499758797673,100400430.407298145149376957686736133387,0.3536998501172610645590398239247468276254,69602769.68606891422486252344594161966188,143423132.490417977949851785643654880815,0.2891099317447111739382227632403458396219,81271502.00803812190083210090927529063375
1979,747635.757930677693536265978322891872319,0.8379695634862438299416596282685782571323,1227932.17905095900914860271035371432423,1660573.94286464295065283853566205286156,0.5122365747942443932372040760906090419774,1667189.14902369366912533396839477195217,4852271.34011557185629303249372104760957,0.2610812432019275139976750822659458357931,2483000.58630769445158307384081561648204,29514901.31885886536588644342867796583723,0.3123561454994286276344062250388234016692,18069555.18907932498460163034572336402154,505833.3870135992847246476227079716637568,0.7545161261158780934501485749911150205365,748052.5173539663142300630938746555997102,407104.7979203659723919249346311893254827,0.5188609827213397540060268342143323881857,414012.3592182857012015698667584994410046,912938.1849339652571165725573391609892395,0.6322350155536353964296945441140926388233,1131295.31560041705685762163723521391699,1394669.0231073508942740024620766339481,0.3835434322747685359832800572206479432984,1048435.64225938799087397415525450983575,1797028.37414357801136619149598236079989,0.2936495011842600368925561212850149125559,1034285.11193519805982148376854408975226,3191697.39725092890564019395805899474799,0.266775542226968111932691411963534582063,1668874.9354009980258035102265598628448,24662629.97874329350959341093495691822757,0.3452686697546983636042756332587064855347,16689857.55300956179054318214438984841315,4104635.58218489416275676651539815573723,0.2712932220877010884227900005665671070041,2182577.23267006282074841408701558944367,28767265.56092818767235017745035507396488,0.3201507262612970555275779305790854560268,18051327.4852902062754824810555603628455,135848375.799292924986278083291468687262,0.2906935614902757487992687334628106017534,77400886.4401810577964785022859720833792,72525.5778716906298457265581515096162661,0.7193196432222053066842508339252391194911,102251.3826863315930033892221272792753764,2155757.13714198473228105502792017164772,0.5274891985356294221349246120444584122592,2228791.66483663743685196710802404123756,6575060.05775327446659723964877211130611,0.4672374195427494036388444127531252178809,6021343.62565755201858107630752014801494,18489656.2621568532253744932669564279926,0.3169167698829685341433306566680489042524,11484976.99214433710072706416390885107957,601099.2812709874631330636373114342617686,0.6547626451186087977808693920566278356384,771411.6165524172973938287881725875942553,1482132.27799930663930226483245722776968,0.6759332597855427790582301453445814292675,1963572.10411882954426938013833420575729,2083231.55927029410243532846976866203145,0.5452622804168139196774252921106781547646,2226378.87766223139634402887066632226112,2241058.11902516992019414162490773907954,0.6355960499016248599147691806884073912695,2791839.06858263235309369468476329676047,2178244.80158611981412204299594420057885,0.4592182074663414819535806297861502216009,1960567.75948621902767699826625442765083,4419302.92061128973431618462085193965837,0.4589939253602961247637229989826720354171,3975729.06197969010220171716593316203049,11914596.20440357875877725361818431668636,0.2858253712692910517176570945674323228556,6674768.01194878419525533521501941395673,6502534.47988158383675151309062060168984,0.4723691893863032850404902591232222040113,6020330.00478757596719149908520178751893,18417130.68428516259552876670880491837627,0.3181928663359658406426188703901505074445,11485991.2201488571266315391739880136795,48973783.91591481047366752166377591957952,0.2540028176693844016338587385397758590591,24381379.04888492246788104356905025784356
1980,2005881.51795265514347162984745847299968,0.684169953656095480495146703437407760941,2689833.17574748158718048253802766511569,4095090.64695531838329352572779920101887,0.5172239165487740785644155256803205671355,4151434.49315934638140287379725142580848,12882425.67033994097442807717582986824714,0.3830313972234250779981602085080230268796,9671372.06810896299240650338459861803711,74621492.21248213724873315172322840056512,0.3567429845224946284468164738931438975648,52176559.92914981833157621697979727854557,817201.0564489966009955418990846047440002,0.7422648945969830431838296154955644173464,1188896.12581812899795190629775650644086,1272008.07255366663882635398125612327519,0.6083143807678966636494046265809447717838,1516610.37385500900661987943990430199998,2089209.12900266323982189588034072801919,0.6457101818455193161452896799753496335583,2644086.26893919226004829097796479437281,4411059.0712779684914164013651078378561,0.4214579937012012630424917422337806689109,3643789.16830546160578370286934539978027,4376275.9521066540997181500829228293722,0.3670077530172602216641774564695721292946,3148009.31938162309174622193087178572589,8787335.02338462259113455144803066722822,0.3882041568457262042544746951141754584032,6686108.76800093645557043208350277361813,61739066.5421421962743050745473985323179,0.3632187923496514734184959919677058811382,43952586.81285405596556825134150960809902,10876544.15238728583095644732837139524747,0.4186492509241968534680420294475814582428,8924775.84160014597761988630436326590291,72615610.69452948210526152187576992756546,0.3646038217189717946328017573943161056739,51892821.18433767826777912939902060192775,476278030.722881968213862309111671169284,0.2112133100017409977370964770762550963415,197168668.326177952750184622165397238376,4670125.17730609796601726112097589819913,0.702808789324705987893855751061640083211,6433121.84284036014207031449200931608327,6522314.41006331840920868781277704315009,0.5439363514447041409810513388399488048037,6953538.85024271626992761261526544029039,16428272.36096933391672911149211599672128,0.3520219939707170993606374288179783414197,11334901.86024479265275247442391521728547,49648736.93945940378788804705982905082974,0.294599839858380326925832734545403104273,28667959.50500976061105145437735828770051,542442.7160727653457389613455541171808669,0.4424149310578732176102294889049617961592,470370.1233949888344548073392471184640614,1309746.51668445509745246534624702777007,0.7302036911699181915999978588904760463295,1874508.21232066662994382889605555477106,1852189.23275722044319142669180114495094,0.608702022333933088952112912106081764234,2209765.41017993374175008763399844074552,5246810.22030458415732175578589620031401,0.3428436885327560031704265823964511270997,3525718.10716274808600492603411294381729,4659147.73060143135019866789344275325722,0.4456629789289893217897652309500958283853,4069762.92750454526924521961071930768045,9905957.95090601550752042367933895357122,0.35364810941964943910488777428710657574,6866317.67060377556095302845060355705836,33220464.57849006987115893556771305410846,0.3013547417672864875667291527276328399168,19621843.26790271900736479957021366865751,11758147.18366323595071185037114009852212,0.3758363205539220128546863963370975903236,8661511.99711732449787034391802517647032,44978611.76215330582187078593885315263066,0.300855607628400813364629112505953350922,26522852.44108975458427137773469608888276,159215724.834698538779596186694700709434,0.2446588475393558521371161401050416574261,76348930.06647306434320652167092102105794
1981,1618341.48974751702299593508135968591317,0.290272663864527619823453816550768562092,920730.1787321397649878181632778185125252,4056625.81745084191006112706705412146144,0.34060076603641782390711109634781336193,2708112.12745585815691382916694909662659,5737440.54100816847698148881924069452088,0.2962926527311981836825638831578309093652,3331924.49645434894478787047146141054218,9638148.47981578915374946948899612260834,0.2469843989962453768964131281276463440125,4665725.72705880225178717196708972257271,1691776.72461982633390439627705458085218,0.4252332146659950114931945189347119474931,1410023.32401010521692040347844295488575,746507.6030834985531607957086398546960965,0.5739542823492203677834582082775273346959,839784.0217682110733456446526321127885268,2438284.32770332488706519198569443554827,0.439114934831313872965711256493402247355,2098546.64477293255574891803752322515348,867332.2701494757077557504308681628490483,0.2948223258952289685877525993598847395508,501189.4777305366986679056275039307072768,813482.453407850859164611321318410210393,0.3525443572284995299208525652466516101017,562105.7513605338522733368022823056019127,1680814.72355732656692036175218657305944,0.2757204833485359064856647489329854735988,908332.6940771812113578568156725450481623,3900707.93880762067676798066975542808753,0.380438678609328831855944908278419307199,2908601.14080654423998547067626267162986,4119099.05126065145398555373788100860771,0.3428225751730673365171777249893799833269,2767755.48252638545739847497223493412625,8019806.99006827213075353440763643669526,0.2697896137473350703782674571505127960884,4240774.8351502461260318508055781791021,156059733.026434040162180211851492877288,0.2028356008158911243419797731663485403504,62042760.63470525826272611150239218374416,769079.3490339979697451043128934614013242,0.3312354189181569513260206539671565694775,499302.7879028163377467931240378086527247,2206686.23702324438875477814187039871765,0.3793016414444223637838157488897512699902,1640519.43523723524015619363369603355028,3447092.63984603165052955186634000936479,0.3186335088003892272504250978895258624891,2152784.07706850941955033853068920799427,4444985.74661733232513143703351690689654,0.2771719738615707410672369237404529449529,2414769.92742588853098752628639382229376,834049.8137236362948536370521615045172532,0.4663927482562153835781419574240131223947,762429.7782180964246293785132168845530509,603557.0742656101241560367768154327990723,0.5348993445634464621183762488416799452402,632770.8755253602212905054925699836270366,1437606.88798924641900967382897693731632,0.4698909226460821081169903954842774320809,1324016.11691927443690853464229772607704,606704.0047842044101101670624198784187078,0.3770012457552664993642557795547839679808,448307.2045923742884277420774630161265046,633702.3980385828516646066620497322284351,0.405713035228672825780885664258723510768,503918.5937462471472663610297791321356802,1240406.40282278726177477372446961064714,0.3014923433711385088063872054082690062756,732987.1449144287948811269489703520237341,997893.1067713006746018851671768975317375,0.2973327848849907164728777828763079021612,581544.419449538584154458404277571136086,2678013.29081203368078444755344654796347,0.3480052486195296024697343316994471469304,1826646.85490787496738512999290238289117,3675906.39758333435538633272062344549521,0.2892729921857615386564588218580674455631,2084147.26754248086431474541056846747532,10276214.89125613088672672824362159664697,0.2183773585322596251666317936801751029258,4398421.62077827548297476347999340682183
1982,2735164.36473615084211275192692555527214,0.2319950658521378837136334138340072631554,1243707.48835023302384828304214130526234,5229756.88988699626437607312385442816237,0.2301414839177108492541856791549648001044,2359024.6618882326926397836542578766937,7914537.52386398276800821478542729144118,0.2176093016700871437558500051090544161959,3375662.8878750942273641800246307392297,10070876.62468201716505992888303164424466,0.2265607211640658951238986372011261214836,4472063.53885089152181186501864582266319,1783835.95303703216008217208414620166386,0.3111241862698211945562268059984398961799,1087789.23828189530854828221000831936326,710756.5721138132621811491127826712263699,0.2756627012624424876642830527571564030143,384020.9901534984216966579511382167193597,2494592.52515084542226332119692887289023,0.2601216416048015449998826199751690467954,1271839.10544351799038041128000887418079,1141526.10573422308587245947689698350224,0.3049840236766910595025335898682473200699,682368.5607232621814779815306441698453151,1543254.52824276341775968218467587977662,0.3463013966680919198767728379714824920037,1047485.14914785950703627497848106554284,2684780.63397698650363214166157286327887,0.2794652967090319266881704928071887495533,1470593.91228716109709593018827467640646,2156339.10081803439705171409760435280339,0.3487528642165675124356492174720297439915,1473977.69775963577835420213670366793456,5179373.15912783192589546285850173616913,0.2289520103702631555549297413045262032444,2324222.6785905921114993826086474050144,7335712.25994586632294717695610608897257,0.2440289125634852595174795253626869284027,3508646.73591950466188569015359830380633,74263771.60544149543755905682466875713061,0.180817448512474276776283013127293544788,26319243.96927377085450149827714194838831,2857657.86448981487716639683921550759828,0.267135272599927280133971478476292688775,1496227.17675051298733110697450366838131,7192204.06106300212737443849920148487886,0.2476825155387989654148348464331526301474,3491511.06046040209312267815531215769007,11160152.51190697881182954463045268693151,0.2279080687341750636298839473144373556537,4985238.05930444154584826390045625742439,14013519.87263089221901500375528278012207,0.2298851796015064040898332262287566797819,6314141.04422730233961417020020198062183,2917661.59942653765137613218034116600206,0.292929260629152324090822979006563467446,1675150.17196872792254822456695541326471,1416884.59714664959883190947964481127851,0.2482579236099314322613342658083454599394,689435.5430417419587028864396461983387204,4334546.19657318725020804165998597728056,0.2577544133799912144375155103979091028054,2189806.88784574017039612163466259503773,2308154.71273875017050890677390549034349,0.3244557984098184795143568788958809145792,1467832.59314307135762904656598528142082,1659793.73810522651394619935734571170919,0.3768472166672048942450088210893558205912,1225957.75487535605536883041438148762435,3967948.45084397668445510613125120205268,0.2822995234482442145151108181097155770628,2195493.91521128886397842194354959177924,2853367.36072391340718545912483009319052,0.3630761165115233296615133226415208574754,2030539.49901225186656015895835407581541,8302494.64741716393466314779123717933316,0.2309835943331259198479778787140590760617,3758770.50896023279836408391216883476791,11155862.00814107734184860691606727252372,0.2374906298895409178018549488377404661194,5192848.88273747768416202719644729622442,15489512.24462921088881595282734175046224,0.2286796971269591549230575013005404088101,6942588.45874242108797793746035822009501
1983,32102286.73956873681020923980743567645966,0.3484561895994661485531565502473886184465,21925031.4088111997789378213204551860588,60126274.11073784575710087722569335809372,0.3321809826169736159608726081372282079355,39146697.4377967022370090701443906710954,74421723.02742439223775442477219356360633,0.3579649177469849690559246067614738411043,52215117.28571770473722912028827399333071,78499590.2207713201203243509745595627695,0.3570149011710080084478223230827482513286,54930025.95148126718468147121289291638155,20321124.92820370033423324345619983166999,0.3770655603091593400967609751461370294777,15018296.86004448512151719510449675094509,7702862.44296540861265839396205784996416,0.4161294099110200978530877519429106615593,6282559.70191323021233780630951709572745,28023987.37116910894689163741825768163406,0.3695215090428483946448881949504932064718,20296713.5614725848011822705175321113681,6808025.54968347618355831756408523798637,0.4964812602742720309472839146066450411876,6624911.92557713986804959307287058033749,7487423.36700307029709522998241496752615,0.5518512155192555621641790959982384258289,8098609.62492832610428253497582516067966,14295448.91668654648065354754650020551254,0.5196555771209652482862952028428308879433,14560271.12372788854354025787728271284901,4077867.19334692788256992620236599916324,0.37653911487950849753485558368418689289,3009533.94701491402506834162808043230009,42319436.28785565542754518496475788714661,0.4046265905844173646500492542683633151703,33562195.67239463116550625661646534920374,46397303.48120258331011511116712388630982,0.4000584292222256759897682085734657116666,36380799.40764014493439792439869688473914,107952481.235106216415192351246197737019,0.277245182662827758100434929658398484152,58661438.54270771740049998572124838428843,34500544.18391174816339978604389505330012,0.3553279233968053836179882659706818312993,24027653.17302102259384767684463667560961,73090525.04424730740823716117132924051138,0.3254684588804841580849279507647549434809,46625774.66803654054794549984576689722447,88279817.89306748149317776911585108274292,0.346160274477569768637316735611473562773,59895573.34568046402938187250604101824435,93545315.53415000381346230010197241496787,0.3446438266595968591356922509246800199747,63190038.40306701907932296872108433805377,27053643.41430128113182949117080678333233,0.3717018420741408065391430817392695152672,19709542.6201489591931502989698106801011,11536337.4460342781130078839566274038788,0.4450859573765642758306034174532573809344,10063937.12170305916627785253745843442936,38589980.86033555924483737512743418721118,0.3547588667999121467733544275929273500765,26832670.2444921659497716791951063812671,9791686.95637380867390301433962245510174,0.6180148266150152919092266627605611351431,11860759.12455925769382223580701283690526,5397605.89244636541103759360489938712993,0.4142744811120136125316013069994554297408,4382737.14546711576461630298981796626073,15189292.84882017408494060794452184223166,0.5416854862460687331553319764201545385181,16126526.18579229752629475702598795223482,5265497.64108252232028453098612133222488,0.4432847572429981354477170881411865111927,4574865.09343805665605634772827520297357,53779273.70915573332977798307195602944282,0.3740292124565334033200917514539460617973,39425438.00816294711519948865165018232425,59044771.35023825565006251405807736166777,0.3722226612627157494497428760007500086822,43076491.77424310620252496333132112131357,96458460.63802036233781345818606050000117,0.3380129666530016040916356050383759926079,63904252.46051652735139097228418903562989
